NULL,"5205.27.00.00.00","-- 106,38 Desiteksten az,83,33 (dahil) desiteksten fazla","Kg"
NULL,,"olanlar (metrik numarası 94'ü geçen 120'yi geçmeyen) (TEXT 1)",
NULL,"5205.28.00.00.00","-- 83,33 Desiteksten az olanlar (metrik numarası 120'yi geçen (TEXT 1)","Kg"
NULL,,"- Çok katlı bükülü (rötor) veya katlı bükülü (kable) iplikler",
NULL,,"(penyelenmemiş liflerden):",
NULL,"5205.31","-- Her biri 714,29 desiteks veya daha fazla olan tek kat iplikten",
NULL,,"(tek kat iplik için metrik numarası 14'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.31.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.31.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.31.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.31.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.31.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.31.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.32","-- Her biri 714,29 desiteksten az,232,56 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat için metrik numarası 14'ü geçen",
NULL,,"43'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.32.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.32.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.32.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.32.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.32.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.32.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.33","-- Her biri 232,56 desiteksten az,192,31 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 43'ü",
NULL,,"geçen 52'yi geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.33.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.33.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.33.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.33.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.33.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.33.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.34","-- Her biri 192,31 desiteksten az,125 (dahil) desiteksten fazla olan",
NULL,,"tek kat iplikten (tek kat iplik için metrik numarası 52'yi geçen",
NULL,,"80'i geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.34.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.34.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.34.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.34.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.34.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.34.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.35","-- Her biri 125 desiteksten az olan tek kat iplikten (tek kat",
NULL,,"iplik için metrik numarası 80'i geçen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.35.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.35.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.35.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.35.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.35.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.35.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"- Çok katlı bükülü (rötor) veya katlı bükülü (kable) iplikler",
NULL,,"(penyelenmiş liflerden):",
NULL,"5205.41","-- Her biri 714,29 desiteks veya daha fazla olan tek kat iplikten",
NULL,,"(tek kat iplik için metrik numarası 14'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.41.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.41.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.41.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.41.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.41.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.41.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.42","-- Her biri 714,29 desiteksten az,232,56 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 14'ü",
NULL,,"geçen 43'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.42.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.42.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.42.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.42.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.42.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.42.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.43","-- Her biri 232,56 desiteksten az,192,31 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 43'ü",
NULL,,"geçen 52'yi geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.43.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.43.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikeri",
NULL,"5205.43.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.43.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.43.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.43.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.44","-- Her biri 192,31 desiteksten az,125 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 52'yi",
NULL,,"geçen 80'i geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.44.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.44.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.44.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.44.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.44.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.44.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.46","-- Her biri 125 desiteksten az,106,38 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 80'i",
NULL,,"geçen 94'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.46.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.46.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.46.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.46.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.46.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.46.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.47","-- Her biri 106,38 desiteksten az,83,33 (dahil) desiteksten",
NULL,,"fazla olan tek kat iplikten (tek kat iplik için metrik numarası",
NULL,,"94'ü geçen 120'yi geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.47.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.47.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.47.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.47.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.47.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.47.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5205.48","-- Her biri 83,33 desiteksten az olan tek kat iplikten (tek kat",
NULL,,"iplik için metrik numarası 120'yi geçen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5205.48.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5205.48.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5205.48.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5205.48.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5205.48.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5205.48.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206","Pamuk ipliği (dikiş ipliği hariç) (ağırlık itibariyle %85 den",
NULL,,"az pamuk içerenler) (perakende satış için hazırlanmamış):",
NULL,,"- Tek kat iplik (penyelenmemiş liflerden):",
NULL,"5206.11.00.00.00","-- 714,29 Desiteks veya daha fazla olanlar (metrik numarası 14'ü","Kg"
NULL,,"geçmeyen) (TEXT 1)",
NULL,"5206.12.00.00.00","-- 714,29 Desiteksten az,232,56 (dahil) desiteksten fazla olanlar","Kg"
NULL,,"(metrik numarası 14'ü geçen 43'ü geçmeyen) (TEXT 1)",
NULL,"5206.13.00.00.00","-- 232,56 Desiteksten az,192,31 (dahil) desiteksten fazla olanlar","Kg"
NULL,,"(metrik numarası 43'ü geçen 52'yi geçmeyen) (TEXT 1)",
NULL,"5206.14.00.00.00","-- 192,31 Desiteksten az,125 (dahil) desiteksten fazla olanlar","Kg"
NULL,,"(metrik numarası 52'yi geçen 80'i geçmeyen) (TEXT 1)",
NULL,"5206.15","-- 125 Desiteksten az olanlar (metrik numarası 80'i geçen)",
NULL,"5206.15.10.00.00","--- 125 Desiteksten az,83,33 (dahil) desiteksten fazla olanlar","Kg"
NULL,,"(metrik numarası 80'i geçen 120'yi geçmeyen) (TEXT 1)",
NULL,"5206.15.90.00.00","--- 83,33 Desiteksten az olanlar (metrik numararı 120'yi geçen) (TEXT 1)","Kg"
NULL,,"- Tek katlı iplikler (penyelenmiş liflerden):",
NULL,"5206.21.00.00.00","--- 714,29 Desiteks veya daha fazla olanlar (metrik numarası","Kg"
NULL,,"14'ü geçmeyen) (TEXT 1)",
NULL,"5206.22.00.00.00","-- 714,29 Desiteksten az,232,56 (dahil) desiteksten fazla olanlar","Kg"
NULL,,"(metrik numarası 14'ü geçen 43'ü geçmeyen) (TEXT 1)",
NULL,"5206.23.00.00.00","-- 232,56 Desiteksten az,192,31 (dahil) desiteksten fazla olanlar","Kg"
NULL,,"(metrik numarası 43'ü geçen 52'yi geçmeyen) (TEXT 1)",
NULL,"5206.24.00.00.00","-- 192,31 Desiteksten az,125 (dahil) desiteksten fazla olanlar","Kg"
NULL,,"(metrik numarası 52'yi geçen 80'i geçmeyen) (TEXT 1)",
NULL,"5206.25","-- 125 Desiteksten az olanlar (metrik numarası 80'i geçen)",
NULL,"5206.25.10.00.00","--- 125 Desiteksten az,83,33 (dahil) desiteksten fazla","Kg"
NULL,,"olanlar (metrik numarası 80'i geçen 120'i geçmeyen) (TEXT 1)",
NULL,"5206.25.90.00.00","--- 83,33 Desiteksten az olanlar (metrik numararı 120'yi geçen) (TEXT 1)","Kg"
NULL,,"- Çok katlı bükülü (rötor) veya katlı bükülü (kable) iplikler",
NULL,,"(penyelenmemiş liflerden):",
NULL,"5206.31","-- Her biri 714,29 desiteks veya daha fazla olan tek kat iplikten",
NULL,,"(tek kat iplik için metrik numarası 14'ü geçmeyen):",
NULL,,"--- Balıkağa ipliği",
NULL,"5206.31.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.31.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.31.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.31.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.31.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.31.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.32","-- Her biri 714,29 desiteksten az,232,56 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 14'ü",
NULL,,"geçen 43'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.32.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.32.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.32.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.32.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.32.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.32.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.33","-- Her biri 232,56 desiteksten az,192,31 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 43'ü",
NULL,,"geçen 52'yi geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.33.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.33.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.33.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.33.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.33.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.33.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.34","-- Her biri 192,31 desiteksten az,125 (dahil) desiteksten fazla olan",
NULL,,"tek kat iplikten (tek kat iplik için metrik numarası 52'yi geçen",
NULL,,"80'i geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.34.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.34.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.34.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.34.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.34.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.34.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.35","-- Her biri 125 desiteksten az olan tek kat iplikten (tek kat iplik",
NULL,,"için metrik numarası 80'i geçen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.35.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.35.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.35.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.35.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.35.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.35.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"- Çok katlı bükülü (rötor) veya katlı bükülü (kable) iplikler",
NULL,,"(penyelenmiş liflerden):",
NULL,"5206.41","-- Her biri 714,29 desiteks veya daha fazla olan tek kat iplikler-",
NULL,,"den (tek kat iplik için metrik numarası 14'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.41.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.41.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.41.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.41.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.41.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.41.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.42","-- Her biri 714,29 desiteksten az,232,56 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 14'ü",
NULL,,"geçen 43'ü geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.42.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.42.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.42.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.42.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.42.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.42.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.43","-- Her biri 232,56 desiteksten az,192,31 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 43'ü",
NULL,,"geçen 52'i geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.43.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.43.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.43.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.43.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.43.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.43.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.44","-- Her biri 192,31 desiteksten az, 125 (dahil) desiteksten fazla",
NULL,,"olan tek kat iplikten (tek kat iplik için metrik numarası 52'yi",
NULL,,"geçen 80'i geçmeyen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.44.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.44.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.44.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.44.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.44.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.44.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5206.45","-- Her biri 125 desiteksten az olan tek kat iplikten (tek kat iplik",
NULL,,"için metrik numarası 80'i geçen):",
NULL,,"--- Balıkağı ipliği",
NULL,"5206.45.00.10.11","---- Kasarlanmış balıkağı iplikleri (TEXT 1)","Kg"
NULL,"5206.45.00.10.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğer ağ iplikleri",
NULL,"5206.45.00.20.11","---- Kasarlanmış diğer ağ iplikleri (TEXT 1)","Kg"
NULL,"5206.45.00.20.19","---- Diğerleri (TEXT 1)","Kg"
NULL,,"--- Diğerleri",
NULL,"5206.45.00.90.11","---- Kasarlanmış diğer iplikler (TEXT 1)","Kg"
NULL,"5206.45.00.90.19","---- Diğerleri (TEXT 1)","Kg"
NULL,"5207","Pamuk ipliği (dikiş ipliği hariç) (perakende olarak satılacak hale",
NULL,,"getirilmiş):",
NULL,"5207.10.00.00.00","- Ağırlık itibariyle %85 veya daha fazla pamuk içerenler (TEXT 43)","Kg"
NULL,"5207.90.00.00.00","- Diğerleri (TEXT 43)","Kg"
NULL,"5208","Pamuklu mensucat (ağırlık itibariyle %85 veya daha fazla pamuk",
NULL,,"içerenler) (m2. ağırlığı 200 gr.ı geçmeyenler):",
NULL,,"- Ağartılmamış:",
NULL,"5208.11","-- Bez ayağı (m2. ağırlığı 100 gr.ı geçmeyenler):",
NULL,,"--- Bandaj,sargı ve gazlıbez imalinde kullanılan mensucat",
NULL,"5208.11.10.00.11","---- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.11.10.00.19","---- Diğerleri (TEXT 2)","m2"
NULL,,"--- Diğerleri:",
NULL,,"---- Elastiki mensucat (kauçuk ipliklerle birleştirilmiş dokumaya",
NULL,,"elverişli maddelerden olanlar)",
NULL,"5208.11.90.10.11","----- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.11.90.10.19","----- Diğerleri (TEXT 2)","m2"
NULL,,"---- Diğerleri:",
NULL,,"----- Fasoneli",
NULL,"5208.11.90.91.11","------ El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.11.90.91.19","------ Diğerleri (TEXT 2)","m2"
NULL,,"----- Fasonesiz",
NULL,"5208.11.90.92.11","------ El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.11.90.92.19","------ Diğerleri (TEXT 2)","m2"
NULL,"5208.12","-- Bez ayağı (m2. ağırlığı 100 gr.ı geçenler):",
NULL,,"--- Bez ayağı (m2. ağırlığı 100 gr.ı geçen fakat 130 gr.ı geçmeyenler)",
NULL,,"---- Genişliği 165 cm.yi geçmeyenler:",
NULL,,"----- Elastiki mensucat (kauçuk ipliklerle birleştirilmiş dokumaya",
NULL,,"elverişli maddelerden olanlar)",
NULL,"5208.12.16.10.11","------ El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.16.10.19","------ Diğerleri (TEXT 2)","m2"
NULL,,"----- Diğerleri:",
NULL,,"------ Fasoneli",
NULL,"5208.12.16.91.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.16.91.19","------- Diğerleri (TEXT 2)","m2"
NULL,,"------ Fasonesiz",
NULL,"5208.12.16.92.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.16.92.19","------- Diğerleri (TEXT 2)","m2"
NULL,,"---- Genişliği 165 cm.yi geçenler:",
NULL,,"----- Elastiki mensucat (kauçuk ipliklerle birleştirilmiş dokumaya",
NULL,,"elverişli maddelerden olanlar)",
NULL,"5208.12.19.10.11","------ El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.19.10.19","------ Diğerleri (TEXT 2)","m2"
NULL,,"----- Diğerleri:",
NULL,,"------ Fasoneli",
NULL,"5208.12.19.91.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.19.91.19","------- Diğerleri (TEXT 2)","m2"
NULL,,"------ Fasonesiz",
NULL,"5208.12.19.92.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.19.92.19","------- Diğerleri (TEXT 2)","m2"
NULL,,"--- Bez ayağı (m2. ağırlığı 130 gr.ı geçenler):",
NULL,,"---- Genişliği 165 cm.yi geçmeyenler:",
NULL,,"----- Elastiki mensucat (kauçuk ipliklerle birleştirilmiş dokumaya",
NULL,,"elverişli maddelerden olanlar)",
NULL,"5208.12.96.10.11","------ El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.96.10.19","------ Diğerleri (TEXT 2)","m2"
NULL,,"----- Diğerleri:",
NULL,,"------ Fasoneli",
NULL,"5208.12.96.91.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.96.91.19","------- Diğerleri (TEXT 2)","m2"
NULL,,"------ Fasonesiz",
NULL,"5208.12.96.92.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.96.92.19","------- Diğerleri (TEXT 2)","m2"
NULL,,"---- Genişliği 165 cm.yi geçenler:",
NULL,,"----- Elastiki mensucat (kauçuk ipliklerle birleştirilmiş dokumaya",
NULL,,"elverişli maddelerden olanlar)",
NULL,"5208.12.99.10.11","------ El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.99.10.19","------ Diğerleri (TEXT 2)","m2"
NULL,,"----- Diğerleri:",
NULL,,"------ Fasoneli",
NULL,"5208.12.99.91.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.99.91.19","------- Diğerleri (TEXT 2)","m2"
NULL,,"------ Fasonesiz",
NULL,"5208.12.99.92.11","------- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
NULL,"5208.12.99.92.19","------- Diğerleri (TEXT 2)","m2"
NULL,"5208.13","-- 3'lü veya 4'lü dimi (kırık dimi dahil):",
NULL,,"--- Elastiki mensucat (kauçuk ipliklerle birleştirilmiş dokumaya",
NULL,,"elverişli maddelerden olanlar)",
NULL,"5208.13.00.10.11","---- El tezgahlarında dokunanlar(*) (TEXT 2)","m2"
